"","state","year","X","st","partycontrol","democracy_mcmc","democracy_mcmc_sd","democracy_mcmc_se","democracy_additive","democracy_mcmc_lib","democracy_mcmc_lib_sd","democracy_mcmc_lib_se","democracy_additive_lib","unified_r","unified_d","divided_govt","democracy_full_factanal","pct_black","pct_white","pct_latino","pct_black_lag","pct_latino_lag","pct_black_change_ratio","pct_latino_change_ratio","pct_black_change","pct_latino_change","icpsr","hou_chamber","sen_chamber","hou_dem","hou_rep","hou_majority","sen_dem","sen_rep","sen_majority","h_diffs","s_diffs","h_distance","s_distance","h_dem_sd","s_dem_sd","h_rep_sd","s_rep_sd","h_chamber_sd","s_chamber_sd","polarization_sen","polarization_hou","polarization_avg","rolldemleg","rolldemvs","competition_allleg","competition_votes","competition_index","competition_allleg_lag","competition_votes_lag","competition_index_lag","cost_of_voting_index","vep_turnout","Democratic","Republican","period","id","placebo"
"282","Iowa",2015,777,"IA",1,0.582701133071462,0.316476805876299,0.0100078753318407,1.07482699116564,0.621302131717486,0.317202505923645,0.0100308239823177,0.28192465771667,0,0,1,1.02824032161985,4.21376755869989,92.5640828463037,5.71401107351584,3.64604531271198,5.16055644260773,0.155709048378674,0.107247084120341,0.567722245987908,0.553454630908116,31,0.48,-0.819,-1.01,0.675,0.675,-1.013,0.752,-1.013,1.685,1.765,0.953418844987144,1.00688797547734,0.176668871286251,0.132954084951428,0.179968789434045,0.166629534581096,0.876347270173709,0.928448818347388,0.587546720539434,0.356846366898754,0.472196543719094,NA,NA,NA,NA,NA,1.10130299684895,NA,1.17935023747437,NA,NA,0,0,16,15,1
"283","Iowa",2016,778,"IA",1,0.598298889885434,0.306106170372287,0.00967992704207978,1.43212050289441,0.661071980727306,0.300037504339515,0.00948801897185521,0.37564192740421,0,0,1,0.97888982432068,4.3676396057829,92.3024770938991,5.86723834384364,3.73474980414084,5.28679957999994,0.169459758975114,0.10979019632965,0.632889801642062,0.580438763843704,31,0.48,-0.819,-1.01,0.684,0.684,-1.013,0.752,-1.013,1.694,1.765,0.966257476435318,1.00688797547734,0.176668871286251,0.132954084951428,0.191626086318783,0.166629534581096,0.885489357255885,0.928448818347388,0.587546720539434,0.374195561409368,0.480871140974401,NA,NA,NA,NA,NA,1.10130299684895,NA,1.17935023747437,-1.094,0.6837921,0,0,17,15,1
"284","Iowa",2017,2403,"IA",0,0.623275221376312,0.318626734643137,0.0100758620489439,1.43212050289441,0.674733932829895,0.297605470033375,0.00941111129430453,0.37564192740421,1,0,0,NA,4.54339418439942,92.0100905603922,6.01384666804603,3.89272928489746,5.44365222468693,0.167148766811586,0.104744833031998,0.650664899501957,0.570194443359099,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,18,15,1
"285","Iowa",2018,2453,"IA",0,0.657203805153856,0.309171770639488,0.00977686983447954,1.74023692344521,0.688822865962698,0.298782412747069,0.00944832949081266,0.456460158723898,1,0,0,NA,4.66928665211213,91.8120584967754,6.16822999804994,4.0575361409941,5.56531107787801,0.150768961719749,0.108335169720973,0.611750511118036,0.602918920171925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5770594,0,1,19,15,1
"286","Kansas",2000,808,"KS",0,-0.0943032299844195,0.319829928171878,0.0101139103691119,-0.653721093236074,-0.0429498941570257,0.304274749136915,0.00962201241749004,-0.171469545301309,1,0,0,-0.157307641618434,6.23889762744735,90.6242053160712,7.07704438647338,6.00546020468501,5.3112309020965,0.0388708633153929,0.332467843504952,0.233437422762342,1.76581348437688,32,0.375,0.153,-0.637,0.651,0.651,-0.663,0.319,0.319,1.288,0.982,0.80423454499442,0.805192236470277,0.304435652430309,0.235836649156744,0.268563327713548,0.458978924497661,0.711465091399249,0.696673860567861,-0.945070954484409,-0.408445879847237,-0.676758417165823,32.283332824707,34.5426254272461,-0.540091044068836,-0.829252427460192,-0.784909853149231,-0.540091044068836,-0.829252427460192,-0.784909853149231,-0.343,NA,0,1,1,16,0
"287","Kansas",2001,809,"KS",0,-0.0999060460258996,0.317892839374407,0.0100526542428118,-0.67236386270771,-0.0418747241175474,0.320697483127851,0.0101413448656743,-0.176359501029423,1,0,0,-0.287013170269096,6.27908319338367,90.4740352354892,7.42812607090174,6.0166767098295,5.69280368171724,0.0436131931645043,0.304827372627935,0.262406483554169,1.7353223891845,32,0.426,0.216,-0.681,0.683,0.683,-0.619,0.399,0.399,1.364,1.018,0.846139037505421,0.766894748103198,0.322646286050066,0.168434669692049,0.278604595479627,0.51102524923606,0.75228414839378,0.661141879590231,-0.874605774023543,-0.261941570646493,-0.568273672335018,NA,NA,-0.540091044068836,NA,-0.784909853149231,-0.540091044068836,NA,-0.784909853149231,NA,NA,0,1,2,16,0
"288","Kansas",2002,810,"KS",0,0.237075634537446,0.301775836926501,0.00954298987491291,-0.102281774876306,0.278647341630544,0.306926634241376,0.00970587238772174,-0.0268282752570103,1,0,0,-0.234089904127481,6.330856244714,90.2933995691966,7.75740869382558,6.09547176988031,6.09821551395589,0.0386162849603873,0.272078475428197,0.235384474833694,1.6591931798697,32,0.424,0.216,-0.707,0.683,0.683,-0.619,0.399,0.399,1.39,1.018,0.846900959310815,0.766894748103198,0.324685805281753,0.168434669692049,0.285481354022871,0.51102524923606,0.752664405699303,0.661141879590231,-0.874605774023543,-0.211821675393607,-0.543213724708575,30.2333316802979,33.5908279418945,-0.755337434633392,-0.959757420324176,-0.991983877490914,-0.540091044068836,-0.829252427460192,-0.784909853149231,NA,NA,0,1,3,16,0
"289","Kansas",2003,811,"KS",1,0.252752891486263,0.314522924565017,0.00994608817962778,-0.112885333424046,0.270003701883218,0.305275697978872,0.00965366519910897,-0.0296095643749064,0,0,1,-0.263342908447477,6.35680300139111,90.1480497274334,8.09231275459015,6.15881938724687,6.52385919924968,0.0321463582053096,0.240418057385551,0.197983614144243,1.56845355534047,32,0.278,0.216,-0.647,0.683,0.683,-0.619,0.373,0.373,1.33,0.992,0.832044735722416,0.771208905634797,0.343026750198488,0.168434669692049,0.337291141976388,0.523957352008153,0.728719675409895,0.664716081191174,-0.92549729324528,-0.327482972131037,-0.626490132688158,NA,NA,-0.755337434633392,NA,-0.991983877490914,-0.540091044068836,NA,-0.784909853149231,NA,NA,0,0,4,16,0
"290","Kansas",2004,812,"KS",1,0.158023502156713,0.301101909106355,0.00952167840601076,-0.170490213073987,0.196471909912548,0.316702971372139,0.0100150273127906,-0.0447191923537379,0,0,1,-0.275917184589725,6.41134183229574,90.0015469725601,8.41596958425204,6.23889762744735,7.07704438647338,0.0276401722140371,0.189192708800555,0.172444204848392,1.33892519777866,32,0.278,0.216,-0.636,0.68,0.68,-0.57,0.373,0.373,1.316,0.943,0.824554021774229,0.771988900901533,0.340436820666584,0.190838783385426,0.336590820106645,0.530536657940904,0.722306223334607,0.665031210363705,-1.02140823331701,-0.354470608036437,-0.687939420676726,30.3666648864746,37.352180480957,-0.741337690559972,-0.44402240964807,-0.723315538843175,-0.755337434633392,-0.959757420324176,-0.991983877490914,-0.257,NA,0,0,5,16,0
"291","Kansas",2005,813,"KS",1,0.139313666628086,0.302195551254942,0.00955626240735771,-0.168021879306212,0.183619086920788,0.305447006810612,0.00965908246002498,-0.0440717540605706,0,0,1,-0.260175625179974,6.43824224610871,89.8701744327303,8.76593041413704,6.27908319338367,7.42812607090174,0.0253474986432336,0.18009984354949,0.159159052725044,1.3378043432353,32,0.4,0.133,-0.706,0.716,0.716,-0.63,0.531,0.531,1.422,1.161,0.875593831308102,0.765052693291835,0.293595877057721,0.27315386061771,0.36168986403965,0.487564684295681,0.771373948971017,0.660127959539882,-0.59470241830399,-0.150135650466979,-0.372419034385485,NA,NA,-0.741337690559972,NA,-0.723315538843175,-0.755337434633392,NA,-0.991983877490914,NA,NA,0,0,6,16,0
"292","Kansas",2006,814,"KS",1,0.171537222382992,0.306261391053109,0.00968483555099338,-0.225076161826467,0.195620821411093,0.298735766911281,0.00944685441996811,-0.0590369616735176,0,0,1,-0.298305269237693,6.53324313926044,89.7015524455732,9.10724878760997,6.330856244714,7.75740869382558,0.0319683288837005,0.174006571918633,0.202386894546446,1.34984009378439,32,0.381,0.133,-0.706,0.716,0.716,-0.63,0.531,0.531,1.422,1.161,0.877779372618982,0.765052693291835,0.297636810537412,0.27315386061771,0.367450650366542,0.487564684295681,0.772145322721571,0.660127959539882,-0.59470241830399,-0.150135650466979,-0.372419034385485,30.4833316802979,39.9734916687012,-0.729087889462212,-0.0846033072489163,-0.534440737721933,-0.741337690559972,-0.44402240964807,-0.723315538843175,NA,NA,0,0,7,16,0
"293","Kansas",2007,815,"KS",1,0.16074009378882,0.30194373255825,0.0095482992009681,-0.22955487156027,0.194301143408219,0.303847313496819,0.0096084957157317,-0.0602117169774809,0,0,1,-0.296689663872455,6.60295245502077,89.5420802971494,9.47109780388931,6.35680300139111,8.09231275459015,0.0387222088801233,0.170382076312742,0.246149453629661,1.37878504929916,32,0.298,0.133,-0.666,0.71,0.71,-0.63,0.531,0.531,1.376,1.161,0.883398088611345,0.762841794133236,0.314261461061986,0.27315386061771,0.359903330409501,0.48538416362293,0.771146516093722,0.658394706961453,-0.59470241830399,-0.238809311299008,-0.416755864801499,NA,NA,-0.729087889462212,NA,-0.534440737721933,-0.741337690559972,NA,-0.723315538843175,NA,NA,0,0,8,16,0
"294","Kansas",2008,816,"KS",1,0.0605592450043124,0.300622297241279,0.00950651174714595,-0.235923973781399,0.0885001853276939,0.308956096252068,0.00977004961150746,-0.0618823179006183,0,0,1,-0.323247570540601,6.7122471044231,89.3267489911242,9.85528881696934,6.41134183229574,8.41596958425204,0.0469332754356686,0.17102239002985,0.30090527212736,1.4393192327173,32,0.298,0.133,-0.666,0.71,0.71,-0.63,0.531,0.531,1.376,1.161,0.884143300076362,0.762841794133236,0.314261461061986,0.27315386061771,0.365669797412809,0.48538416362293,0.771354486026928,0.658394706961453,-0.59470241830399,-0.238809311299008,-0.416755864801499,28.4500007629395,39.7741394042969,-0.942583936514835,-0.111937342318248,-0.688458627844177,-0.729087889462212,-0.0846033072489163,-0.534440737721933,0.003,0.6347194,0,0,9,16,0
"295","Kansas",2009,817,"KS",1,0.0638980072943105,0.314335850385467,0.00994017237463992,-0.22057040831125,0.110358856009784,0.288226402513019,0.00911451913737619,-0.0578551128476377,0,0,1,-0.38658490520456,6.78002360995007,89.1408703486139,10.2217880865773,6.43824224610871,8.76593041413704,0.0530861298435812,0.16608136314799,0.341781363841356,1.45585767244031,32,0.25,0.216,-0.666,0.717,0.717,-0.748,0.638,0.638,1.383,1.386,0.868609947098733,0.831650112261411,0.31566585535719,0.251348650377789,0.351718738475403,0.520216035435737,0.757052422976464,0.716482958371153,-0.154295040423575,-0.225315493346308,-0.189805266884941,NA,NA,-0.942583936514835,NA,-0.688458627844177,-0.729087889462212,NA,-0.534440737721933,NA,NA,0,0,10,16,0
"296","Kansas",2010,818,"KS",1,0.118099426258851,0.302529006805914,0.00956680719775271,0.386181385646104,0.196789336984888,0.295425580661297,0.00934217713967492,0.101294492843684,0,0,1,-0.291479429907047,6.87354584544764,88.9497549148237,10.5712706293144,6.53324313926044,9.10724878760997,0.0520878679904326,0.160753469664311,0.340302706187198,1.46402184170439,32,0.25,0.216,-0.666,0.717,0.717,-0.748,0.638,0.638,1.383,1.386,0.868609947098733,0.831650112261411,0.31566585535719,0.251348650377789,0.351718738475403,0.520216035435737,0.757052422976464,0.716482958371153,-0.154295040423575,-0.225315493346308,-0.189805266884941,26.4333343505859,31.8784084320068,-1.15433024085993,-1.19455452722712,-1.3722486719071,-0.942583936514835,-0.111937342318248,-0.688458627844177,NA,0.4168779,0,0,11,16,0
"297","Kansas",2011,819,"KS",0,-0.132818428696477,0.314383359952136,0.00994167475905314,-0.211281047245765,-0.0268139621433799,0.304937725996522,0.00964297758661347,-0.0554185347189536,1,0,0,-0.461569601574852,6.9150031803013,88.8046772212008,10.7460376931053,6.60295245502077,9.47109780388931,0.0472592718796954,0.134613739147791,0.312050725280529,1.27493988921597,32,0.642,0.239,-0.719,0.806,0.806,-0.748,0.638,0.638,1.525,1.386,0.852350035796943,0.789068759352729,0.291215812962364,0.3991748259772,0.360833065308824,0.474164682306834,0.769696286368849,0.68498633407349,-0.154295040423575,0.0484162422656084,-0.0529393990789835,NA,NA,-1.15433024085993,NA,-1.3722486719071,-0.942583936514835,NA,-0.688458627844177,NA,NA,0,1,12,16,0
"298","Kansas",2012,820,"KS",0,-0.359777666091531,0.304353507342527,0.00962450297063164,-0.458172093378825,-0.304054126617706,0.302790121019269,0.00957506435418916,-0.120177490575549,1,0,0,-0.768462895475421,6.98908277494864,88.63768461527,10.9386442871467,6.7122471044231,9.85528881696934,0.0412433669706709,0.109926303561187,0.276835670525545,1.08335547017735,32,NA,0.287,NA,NA,NA,-0.783,0.64,0.64,NA,1.423,NA,0.772933513959327,NA,0.425055345695745,NA,0.468048920452274,NA,0.675190288769677,-0.0818724938387962,NA,-0.0409362469193981,23.216667175293,30.5562858581543,-1.49207444213395,-1.37583636472032,-1.68534944078554,-1.15433024085993,-1.19455452722712,-1.3722486719071,0.513,0.5812451,0,1,13,16,0
"299","Kansas",2013,821,"KS",0,-0.353393013276477,0.312918444446464,0.00989535006327694,-0.407867786332861,-0.325470370100972,0.307070288217825,0.00971041512532693,-0.106982786067592,1,0,0,-0.799979829337969,7.01936118058407,88.4923745650163,11.1188533712704,6.78002360995007,10.2217880865773,0.035300403715816,0.0877601136997777,0.239337570634002,0.89706528469306,32,0.665,0.775,-0.8,0.893,0.893,-0.783,0.902,0.902,1.693,1.685,0.918742711412048,0.803320429560833,0.270453548349965,0.220382832298193,0.428003442946811,0.373996712512125,0.81926536561011,0.743935217099554,0.430957430626398,0.372267873130411,0.401612651878404,NA,NA,-1.49207444213395,NA,-1.68534944078554,-1.15433024085993,NA,-1.3722486719071,NA,NA,0,1,14,16,0
"300","Kansas",2014,822,"KS",0,-0.406443082653696,0.298133128460106,0.00942779731885504,-0.575410771806605,-0.378447555987618,0.298025590519484,0.00942439667058253,-0.15092892737289,1,0,0,-0.850017682446194,7.05801635938941,88.3503908842517,11.3283513907205,6.87354584544764,10.5712706293144,0.0268377512989082,0.0716168176895147,0.184470513941767,0.757080761406128,32,0.625,0.781,-0.826,0.885,0.885,-0.783,0.899,0.899,1.711,1.682,0.922003917010506,0.780893250352376,0.256482487810743,0.220382832298193,0.4445144305679,0.347997193633872,0.821666617217885,0.734714696817016,0.425085332254659,0.406966262151639,0.416025797203149,NA,NA,-1.49207444213395,NA,-1.68534944078554,-1.49207444213395,-1.37583636472032,-1.68534944078554,NA,0.4340021,0,1,15,16,0
"301","Kansas",2015,823,"KS",0,-0.406097711872641,0.313396436200867,0.00991046548974386,-0.575410771806605,-0.379613301444749,0.313046038593188,0.00989938494447447,-0.15092892737289,1,0,0,-0.825871845969301,7.09199793331823,88.1728532480627,11.5180726370577,6.9150031803013,10.7460376931053,0.0255957587295308,0.0718436847143957,0.17699475301693,0.772034943952468,32,0.606,0.793,-0.873,0.885,0.885,-0.783,0.902,0.902,1.758,1.685,0.952366788301035,0.79066810950835,0.319762921744802,0.220382832298193,0.494815101844936,0.350199193025541,0.844490748332887,0.744788677130666,0.430957430626398,0.497567611262626,0.464262520944512,NA,NA,NA,NA,NA,-1.49207444213395,NA,-1.68534944078554,NA,NA,0,1,16,16,0
"302","Kansas",2016,824,"KS",0,-0.250967620636964,0.301335380523289,0.00952906142047136,-0.394076885413951,-0.212902866788627,0.308730168465464,0.00976290514758356,-0.103365464346864,1,0,0,-0.798908435223161,7.09038340769894,88.0585149874057,11.7059175964085,6.98908277494864,10.9386442871467,0.01449412405207,0.0701433641245057,0.101300632750291,0.767273309261775,32,0.609,0.793,-0.846,0.882,0.882,-0.783,0.902,0.902,1.728,1.685,0.928323338684107,0.79066810950835,0.276854373546723,0.220382832298193,0.489133906029012,0.350199193025541,0.822479050405258,0.744788677130666,0.430957430626398,0.439736962893911,0.435347196760155,NA,NA,NA,NA,NA,-1.49207444213395,NA,-1.68534944078554,0.684,0.5772641,0,1,17,16,0
"303","Kansas",2017,2404,"KS",0,-0.250628095048981,0.301448896070089,0.00953265109724861,-0.394076885413951,-0.201886126798891,0.312298894290491,0.00987575816710106,-0.103365464346864,1,0,0,NA,7.08432374675029,88.0272683704642,11.8877457354065,7.01936118058407,11.1188533712704,0.00925476898751199,0.0691521273338096,0.0649625661662157,0.76889236413605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,18,16,0
"304","Kansas",2018,2454,"KS",0,-0.262097911265954,0.304906780471357,0.00964199900318437,-0.408983856323606,-0.220474526670289,0.300147787803364,0.00949150644119536,-0.107275528669624,1,0,0,NA,7.10056712346365,87.9263258155384,12.0692089158362,7.05801635938941,11.3283513907205,0.0060287142884885,0.0653985297209791,0.0425507640742371,0.740857525115729,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5115109,0,1,19,16,0
"305","Kentucky",2000,854,"KY",1,-0.175630073045366,0.316582368372798,0.0100112135110849,-1.27509667364797,-0.231519772826838,0.307231056856073,0.00971549907605881,-0.334454936681496,0,0,1,-0.0767886801270467,7.63325258130299,91.2785090519412,1.49986873370131,7.34461936310829,0.860407966657278,0.0392985945118536,0.743206469284986,0.2886332181947,0.639460767044029,51,-0.017,0.557,-0.239,0.68,-0.239,-0.559,0.977,0.977,0.919,1.536,0.631817939429841,1.03471667497332,0.367546120837414,0.394920060936368,0.261959116212254,0.341712563605595,0.557269977815459,0.904275893565878,0.139309878163368,-1.11976285478243,-0.49022648830953,56.5175399780273,38.6091079711914,0.635796936900813,-0.271679746772686,0.268162532120694,0.635796936900813,-0.271679746772686,0.268162532120694,0.314,NA,0,0,1,17,0
"306","Kentucky",2001,855,"KY",1,-0.180794894792699,0.310628001082994,0.00982291988447512,-1.24790439688818,-0.224709494935613,0.31175222856692,0.00985847107904877,-0.327322464775737,0,0,1,-0.203967230226773,7.72265993335516,91.1317282723373,1.65088055156519,7.40801270610034,0.957283630852164,0.0424739049105189,0.724546935055802,0.314647227254822,0.693596920713026,51,-0.017,0.59,-0.209,0.672,-0.209,-0.499,0.955,0.955,0.881,1.454,0.614492883107671,1.02187829643247,0.343545880378647,0.367901175022706,0.265044547584522,0.33381313393491,0.541143218791627,0.899273130601388,-0.0211941439974948,-1.1930150093828,-0.607104576690147,NA,NA,0.635796936900813,NA,0.268162532120694,0.635796936900813,NA,0.268162532120694,NA,NA,0,0,2,17,0
"307","Kentucky",2002,856,"KY",1,-0.358469479568671,0.31024202521398,0.00981071425579563,-1.47762826198124,-0.398933921031596,0.304092523857674,0.00961624994819341,-0.387578508369762,0,0,1,-0.339536117470042,7.78926006296036,91.0091139704759,1.78971239952321,7.48107274794368,1.09266568825995,0.0411956046145112,0.637932277688065,0.308187315016682,0.697046711263265,51,-0.017,0.59,-0.2,0.672,-0.2,-0.499,0.955,0.955,0.872,1.454,0.611622733920411,1.02287026117213,0.343042322675537,0.365241752962279,0.265044547584522,0.33381313393491,0.539150237054341,0.900505877972402,-0.0211941439974948,-1.21036420389341,-0.615779173945454,53.002368927002,37.0923919677734,1.00488350205407,-0.479643115292871,0.406022588778459,0.635796936900813,-0.271679746772686,0.268162532120694,NA,NA,0,0,3,17,0
"308","Kentucky",2003,857,"KY",1,-0.372040928048093,0.310949936325241,0.0098331003707209,-1.43606022607574,-0.394614992772607,0.308957521000674,0.00977009466601434,-0.376675307770097,0,0,1,-0.338622679539452,7.82707539402065,90.9202923367264,1.94347087926901,7.55699339953953,1.24712142920962,0.0357393450280872,0.558365395501794,0.270081994481121,0.696349450059393,51,-0.004,0.722,-0.208,0.68,-0.208,-0.499,0.971,0.971,0.888,1.47,0.624099067301756,1.01976529034404,0.348317898124807,0.373494004532439,0.247090979464924,0.32315128277227,0.548272710454626,0.904522400645531,0.0101237139851125,-1.1795211914301,-0.584698738722494,NA,NA,1.00488350205407,NA,0.406022588778459,0.635796936900813,NA,0.268162532120694,NA,NA,0,0,4,17,0
"309","Kentucky",2004,858,"KY",1,-0.210524882182819,0.318127757117604,0.0100600829941247,-1.31714228568896,-0.263884743805556,0.310962226946898,0.00983348903430384,-0.345483404407532,0,0,1,-0.343508205589056,7.92421602850485,90.7602347362016,2.10334962896466,7.63325258130299,1.49986873370131,0.0381178854102846,0.402355807347293,0.290963447201866,0.603480895263352,51,0.011,0.722,-0.209,0.672,-0.209,-0.499,0.971,0.971,0.881,1.47,0.627606074677477,1.01976529034404,0.343292396183429,0.373494004532439,0.244736599603641,0.32315128277227,0.551084724986462,0.904522400645531,0.0101237139851125,-1.1930150093828,-0.591445647698844,51.4815101623535,40.1172828674316,1.16457090542057,-0.0648874857080639,0.719603475685871,1.00488350205407,-0.479643115292871,0.406022588778459,0.552,NA,0,0,5,17,0
"310","Kentucky",2005,859,"KY",1,-0.208306539010388,0.319052781809184,0.0100893348432976,-1.28920014095036,-0.260534408531104,0.309027596453176,0.00977231064639408,-0.338154243848625,0,0,1,-0.320274090235667,7.99480340886433,90.6283963964309,2.27692743181387,7.72265993335516,1.65088055156519,0.035239603693249,0.379219974246547,0.272143475509168,0.626046880248677,51,0.104,0.766,-0.144,0.664,-0.144,-0.485,0.993,0.993,0.808,1.478,0.634584885136328,1.01769733905458,0.362603491861427,0.362970689048119,0.249976067430946,0.316214358700047,0.556519213779337,0.90556480305054,0.0257826429764162,-1.33373625374667,-0.653976805385128,NA,NA,1.16457090542057,NA,0.719603475685871,1.00488350205407,NA,0.406022588778459,NA,NA,0,0,6,17,0
"311","Kentucky",2006,860,"KY",1,-0.171056482969214,0.311971959675648,0.00986541958681251,-1.21994934289769,-0.222484645808705,0.302048706679206,0.00955161877414403,-0.319989918149629,0,0,1,-0.426890893619337,8.05206815731463,90.5216082805454,2.42176373511906,7.78926006296036,1.78971239952321,0.0337398022700481,0.353158046937724,0.262808094354265,0.632051335595845,51,0.104,0.74,-0.179,0.664,-0.179,-0.473,0.993,0.993,0.843,1.466,0.637711408503588,1.01085829065174,0.361661032428418,0.384394187112706,0.247466781926818,0.316214358700047,0.558989711202779,0.895335541866125,0.00229424948946072,-1.26626716398317,-0.631986457246856,51.4084091186523,43.7043533325195,1.17224638201534,0.426950970112179,0.972094244584027,1.16457090542057,-0.0648874857080639,0.719603475685871,NA,NA,0,0,7,17,1
"312","Kentucky",2007,861,"KY",1,-0.179953431430108,0.301970441088253,0.00954914379884575,-1.24741227027936,-0.271704554749573,0.304645306653424,0.00963373047505268,-0.327193381093538,0,0,1,-0.347683075533431,8.15334138970539,90.3669110516385,2.60576807421385,7.82707539402065,1.94347087926901,0.0416842791541245,0.340780611641549,0.326265995684736,0.662297194944833,51,0.049,0.74,-0.179,0.719,-0.179,-0.473,0.993,0.993,0.898,1.466,0.662604918178449,1.01085829065174,0.375328221717313,0.384394187112706,0.234475399341341,0.316214358700047,0.581557311193018,0.895335541866125,0.00229424948946072,-1.16024430864053,-0.578975029575534,NA,NA,1.17224638201534,NA,0.972094244584027,1.16457090542057,NA,0.719603475685871,NA,NA,0,0,8,17,1
"313","Kentucky",2008,862,"KY",1,-0.289140493845005,0.310992983485173,0.00983446164144277,-1.35577766346143,-0.352795121406174,0.305679572043637,0.00966643681843423,-0.355617375496633,0,0,1,-0.358093033543998,8.2062007357785,90.2662033745482,2.75909944292122,7.92421602850485,2.10334962896466,0.0355851867565569,0.3117645325943,0.281984707273647,0.655749813956562,51,0.045,0.77,-0.194,0.719,-0.194,-0.485,0.993,0.993,0.913,1.478,0.666982852017464,1.00136087319213,0.377209865526882,0.392481542114201,0.220970387808861,0.323160144099039,0.584579004491625,0.891175519106725,0.0257826429764162,-1.13132898445617,-0.552773170739877,51.5750770568848,43.8080291748047,1.15474655172247,0.441166404872015,0.967748840904981,1.17224638201534,0.426950970112179,0.972094244584027,0.583,0.5895327,0,0,9,17,1
"314","Kentucky",2009,863,"KY",1,-0.27196463876352,0.303161659928737,0.00958681344612209,-1.33119161392138,-0.338824650456831,0.319734176370692,0.0101108824312938,-0.349168511020623,0,0,1,-0.373970764117033,8.32109896656856,90.0956990776623,2.93541412540068,7.99480340886433,2.27692743181387,0.0408134560685316,0.289199683918885,0.32629555770423,0.658486693586809,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1.15474655172247,NA,0.967748840904981,1.17224638201534,NA,0.972094244584027,NA,NA,0,0,10,17,1
"315","Kentucky",2010,864,"KY",1,-0.318061898780852,0.296789448909831,0.00938530644061243,-1.38732459719204,-0.347745597671045,0.316287105649444,0.0100018764839455,-0.36389206395079,0,0,1,-0.358757631101147,8.4233843991315,89.9423230081728,3.08581910458649,8.05206815731463,2.42176373511906,0.0461143937883293,0.27420320150875,0.371316241816874,0.664055369467435,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,49.8493499755859,40.6091918945312,1.30430879865002,0.00256024877260847,0.845344137537213,1.15474655172247,0.441166404872015,0.967748840904981,NA,0.4414108,0,0,11,17,1
"316","Kentucky",2011,865,"KY",1,-0.310271915301823,0.309129127925215,0.00977552135345241,-1.38119882882045,-0.345830303552031,0.297193693296221,0.00939808977053574,-0.36228528893899,0,0,1,-0.335329213505634,8.51167587871448,89.8037242257749,3.15905388344282,8.15334138970539,2.60576807421385,0.0439494033037227,0.212331179702515,0.358334489009097,0.553285809228977,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1.30430879865002,NA,0.845344137537213,1.15474655172247,NA,0.967748840904981,NA,NA,0,0,12,17,1
"317","Kentucky",2012,866,"KY",1,-0.269420379548042,0.295163186290343,0.0093338795011007,-1.15077876211418,-0.322582438468705,0.300115832819365,0.00949049593587506,-0.301846633256584,0,0,1,-0.322856387783639,8.59341693518934,89.6558091860514,3.25341411735417,8.2062007357785,2.75909944292122,0.0471858064259381,0.179157976962799,0.387216199410835,0.494314674432951,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,46.0265274047852,37.9655799865723,0.90291938363546,-0.359916600024588,0.39926804256434,1.30430879865002,0.00256024877260847,0.845344137537213,0.888,0.5590128,0,0,13,17,1
"318","Kentucky",2013,867,"KY",1,-0.260753367409708,0.307503850701287,0.00972412557488431,-1.1248533387682,-0.314125241122072,0.302710007646887,0.00957253094691151,-0.295046454099333,0,0,1,-0.365556428805199,8.69545179320352,89.4766655035044,3.35120153455693,8.32109896656856,2.93541412540068,0.0449883877284698,0.141645230074479,0.374352826634956,0.415787409156255,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0.90291938363546,NA,0.39926804256434,1.30430879865002,NA,0.845344137537213,NA,NA,0,0,14,17,1
